X,Y,id,left,top,right,bottom,sent_compound_count,sent_compound_mean
1375732.6895177,5690582.84198866,2878,1375707.6895177,5690607.84198866,1375757.6895177,5690557.84198866,,0.0
1375732.6895177,5690532.84198866,2879,1375707.6895177,5690557.84198866,1375757.6895177,5690507.84198866,,0.0
1375732.6895177,5690482.84198866,2880,1375707.6895177,5690507.84198866,1375757.6895177,5690457.84198866,,0.0
1375732.6895177,5690432.84198866,2881,1375707.6895177,5690457.84198866,1375757.6895177,5690407.84198866,,0.0
1375732.6895177,5690382.84198866,2882,1375707.6895177,5690407.84198866,1375757.6895177,5690357.84198866,,0.0
1375732.6895177,5690332.84198866,2883,1375707.6895177,5690357.84198866,1375757.6895177,5690307.84198866,,0.0
1375732.6895177,5690282.84198866,2884,1375707.6895177,5690307.84198866,1375757.6895177,5690257.84198866,,0.0
1375732.6895177,5690232.84198866,2885,1375707.6895177,5690257.84198866,1375757.6895177,5690207.84198866,,0.0
1375732.6895177,5690182.84198866,2886,1375707.6895177,5690207.84198866,1375757.6895177,5690157.84198866,,0.0
1375732.6895177,5690132.84198866,2887,1375707.6895177,5690157.84198866,1375757.6895177,5690107.84198866,,0.0
1375732.6895177,5690082.84198866,2888,1375707.6895177,5690107.84198866,1375757.6895177,5690057.84198866,,0.0
1375732.6895177,5690032.84198866,2889,1375707.6895177,5690057.84198866,1375757.6895177,5690007.84198866,,0.0
1375732.6895177,5689982.84198866,2890,1375707.6895177,5690007.84198866,1375757.6895177,5689957.84198866,,0.0
1375732.6895177,5689932.84198866,2891,1375707.6895177,5689957.84198866,1375757.6895177,5689907.84198866,,0.0
1375732.6895177,5689882.84198866,2892,1375707.6895177,5689907.84198866,1375757.6895177,5689857.84198866,,0.0
1375732.6895177,5689832.84198866,2893,1375707.6895177,5689857.84198866,1375757.6895177,5689807.84198866,,0.0
1375732.6895177,5689782.84198866,2894,1375707.6895177,5689807.84198866,1375757.6895177,5689757.84198866,,0.0
1375732.6895177,5689732.84198866,2895,1375707.6895177,5689757.84198866,1375757.6895177,5689707.84198866,,0.0
1375732.6895177,5689682.84198866,2896,1375707.6895177,5689707.84198866,1375757.6895177,5689657.84198866,,0.0
1375732.6895177,5689632.84198866,2897,1375707.6895177,5689657.84198866,1375757.6895177,5689607.84198866,,0.0
1375732.6895177,5689582.84198866,2898,1375707.6895177,5689607.84198866,1375757.6895177,5689557.84198866,,0.0
1375732.6895177,5689532.84198866,2899,1375707.6895177,5689557.84198866,1375757.6895177,5689507.84198866,,0.0
1375732.6895177,5689482.84198866,2900,1375707.6895177,5689507.84198866,1375757.6895177,5689457.84198866,,0.0
1375732.6895177,5689432.84198866,2901,1375707.6895177,5689457.84198866,1375757.6895177,5689407.84198866,,0.0
1375732.6895177,5689382.84198866,2902,1375707.6895177,5689407.84198866,1375757.6895177,5689357.84198866,,0.0
1375732.6895177,5689332.84198866,2903,1375707.6895177,5689357.84198866,1375757.6895177,5689307.84198866,,0.0
1375732.6895177,5689282.84198866,2904,1375707.6895177,5689307.84198866,1375757.6895177,5689257.84198866,,0.0
1375732.6895177,5689232.84198866,2905,1375707.6895177,5689257.84198866,1375757.6895177,5689207.84198866,,0.0
1375732.6895177,5689182.84198866,2906,1375707.6895177,5689207.84198866,1375757.6895177,5689157.84198866,,0.0
1375732.6895177,5689132.84198866,2907,1375707.6895177,5689157.84198866,1375757.6895177,5689107.84198866,,0.0
1375732.6895177,5689082.84198866,2908,1375707.6895177,5689107.84198866,1375757.6895177,5689057.84198866,,0.0
1375732.6895177,5689032.84198866,2909,1375707.6895177,5689057.84198866,1375757.6895177,5689007.84198866,,0.0
1375732.6895177,5688982.84198866,2910,1375707.6895177,5689007.84198866,1375757.6895177,5688957.84198866,,0.0
1375732.6895177,5688932.84198866,2911,1375707.6895177,5688957.84198866,1375757.6895177,5688907.84198866,,0.0
1375732.6895177,5688882.84198866,2912,1375707.6895177,5688907.84198866,1375757.6895177,5688857.84198866,,0.0
1375782.6895177,5691632.84198866,2913,1375757.6895177,5691657.84198866,1375807.6895177,5691607.84198866,,0.0
1375782.6895177,5691582.84198866,2914,1375757.6895177,5691607.84198866,1375807.6895177,5691557.84198866,,0.0
1375782.6895177,5691532.84198866,2915,1375757.6895177,5691557.84198866,1375807.6895177,5691507.84198866,,0.0
1375782.6895177,5691482.84198866,2916,1375757.6895177,5691507.84198866,1375807.6895177,5691457.84198866,,0.0
1375782.6895177,5691432.84198866,2917,1375757.6895177,5691457.84198866,1375807.6895177,5691407.84198866,,0.0
1375782.6895177,5691382.84198866,2918,1375757.6895177,5691407.84198866,1375807.6895177,5691357.84198866,,0.0
1375782.6895177,5691332.84198866,2919,1375757.6895177,5691357.84198866,1375807.6895177,5691307.84198866,,0.0
1375782.6895177,5691282.84198866,2920,1375757.6895177,5691307.84198866,1375807.6895177,5691257.84198866,,0.0
1375782.6895177,5691232.84198866,2921,1375757.6895177,5691257.84198866,1375807.6895177,5691207.84198866,,0.0
1375782.6895177,5691182.84198866,2922,1375757.6895177,5691207.84198866,1375807.6895177,5691157.84198866,,0.0
1375782.6895177,5691132.84198866,2923,1375757.6895177,5691157.84198866,1375807.6895177,5691107.84198866,,0.0
1375782.6895177,5691082.84198866,2924,1375757.6895177,5691107.84198866,1375807.6895177,5691057.84198866,,0.0
1375782.6895177,5691032.84198866,2925,1375757.6895177,5691057.84198866,1375807.6895177,5691007.84198866,,0.0
1375782.6895177,5690982.84198866,2926,1375757.6895177,5691007.84198866,1375807.6895177,5690957.84198866,,0.0
1375782.6895177,5690932.84198866,2927,1375757.6895177,5690957.84198866,1375807.6895177,5690907.84198866,,0.0
1375782.6895177,5690882.84198866,2928,1375757.6895177,5690907.84198866,1375807.6895177,5690857.84198866,,0.0
1375782.6895177,5690832.84198866,2929,1375757.6895177,5690857.84198866,1375807.6895177,5690807.84198866,,0.0
1375782.6895177,5690782.84198866,2930,1375757.6895177,5690807.84198866,1375807.6895177,5690757.84198866,,0.0
1375782.6895177,5690732.84198866,2931,1375757.6895177,5690757.84198866,1375807.6895177,5690707.84198866,,0.0
1375782.6895177,5690682.84198866,2932,1375757.6895177,5690707.84198866,1375807.6895177,5690657.84198866,,0.0
1375782.6895177,5690632.84198866,2933,1375757.6895177,5690657.84198866,1375807.6895177,5690607.84198866,,0.0
1375782.6895177,5690582.84198866,2934,1375757.6895177,5690607.84198866,1375807.6895177,5690557.84198866,,0.0
1375782.6895177,5690532.84198866,2935,1375757.6895177,5690557.84198866,1375807.6895177,5690507.84198866,,0.0
1375782.6895177,5690482.84198866,2936,1375757.6895177,5690507.84198866,1375807.6895177,5690457.84198866,,0.0
1375782.6895177,5690432.84198866,2937,1375757.6895177,5690457.84198866,1375807.6895177,5690407.84198866,,0.0
1375782.6895177,5690382.84198866,2938,1375757.6895177,5690407.84198866,1375807.6895177,5690357.84198866,,0.0
1375782.6895177,5690332.84198866,2939,1375757.6895177,5690357.84198866,1375807.6895177,5690307.84198866,,0.0
1375782.6895177,5690282.84198866,2940,1375757.6895177,5690307.84198866,1375807.6895177,5690257.84198866,,0.0
1375782.6895177,5690232.84198866,2941,1375757.6895177,5690257.84198866,1375807.6895177,5690207.84198866,1.0,0.0
1375782.6895177,5690182.84198866,2942,1375757.6895177,5690207.84198866,1375807.6895177,5690157.84198866,,0.0
1375782.6895177,5690132.84198866,2943,1375757.6895177,5690157.84198866,1375807.6895177,5690107.84198866,,0.0
1375782.6895177,5690082.84198866,2944,1375757.6895177,5690107.84198866,1375807.6895177,5690057.84198866,,0.0
1375782.6895177,5690032.84198866,2945,1375757.6895177,5690057.84198866,1375807.6895177,5690007.84198866,,0.0
1375782.6895177,5689982.84198866,2946,1375757.6895177,5690007.84198866,1375807.6895177,5689957.84198866,1.0,0.6115
1375782.6895177,5689932.84198866,2947,1375757.6895177,5689957.84198866,1375807.6895177,5689907.84198866,,0.0
1375782.6895177,5689882.84198866,2948,1375757.6895177,5689907.84198866,1375807.6895177,5689857.84198866,,0.0
1375782.6895177,5689832.84198866,2949,1375757.6895177,5689857.84198866,1375807.6895177,5689807.84198866,,0.0
1375782.6895177,5689782.84198866,2950,1375757.6895177,5689807.84198866,1375807.6895177,5689757.84198866,,0.0
1375782.6895177,5689732.84198866,2951,1375757.6895177,5689757.84198866,1375807.6895177,5689707.84198866,,0.0
1375782.6895177,5689682.84198866,2952,1375757.6895177,5689707.84198866,1375807.6895177,5689657.84198866,,0.0
1375782.6895177,5689632.84198866,2953,1375757.6895177,5689657.84198866,1375807.6895177,5689607.84198866,,0.0
1375782.6895177,5689582.84198866,2954,1375757.6895177,5689607.84198866,1375807.6895177,5689557.84198866,,0.0
1375782.6895177,5689532.84198866,2955,1375757.6895177,5689557.84198866,1375807.6895177,5689507.84198866,,0.0
1375782.6895177,5689482.84198866,2956,1375757.6895177,5689507.84198866,1375807.6895177,5689457.84198866,,0.0
1375782.6895177,5689432.84198866,2957,1375757.6895177,5689457.84198866,1375807.6895177,5689407.84198866,,0.0
1375782.6895177,5689382.84198866,2958,1375757.6895177,5689407.84198866,1375807.6895177,5689357.84198866,,0.0
1375782.6895177,5689332.84198866,2959,1375757.6895177,5689357.84198866,1375807.6895177,5689307.84198866,,0.0
1375782.6895177,5689282.84198866,2960,1375757.6895177,5689307.84198866,1375807.6895177,5689257.84198866,,0.0
1375782.6895177,5689232.84198866,2961,1375757.6895177,5689257.84198866,1375807.6895177,5689207.84198866,,0.0
1375782.6895177,5689182.84198866,2962,1375757.6895177,5689207.84198866,1375807.6895177,5689157.84198866,,0.0
1375782.6895177,5689132.84198866,2963,1375757.6895177,5689157.84198866,1375807.6895177,5689107.84198866,,0.0
1375782.6895177,5689082.84198866,2964,1375757.6895177,5689107.84198866,1375807.6895177,5689057.84198866,,0.0
1375782.6895177,5689032.84198866,2965,1375757.6895177,5689057.84198866,1375807.6895177,5689007.84198866,,0.0
1375782.6895177,5688982.84198866,2966,1375757.6895177,5689007.84198866,1375807.6895177,5688957.84198866,,0.0
1375782.6895177,5688932.84198866,2967,1375757.6895177,5688957.84198866,1375807.6895177,5688907.84198866,,0.0
1375782.6895177,5688882.84198866,2968,1375757.6895177,5688907.84198866,1375807.6895177,5688857.84198866,,0.0
1375832.6895177,5691632.84198866,2969,1375807.6895177,5691657.84198866,1375857.6895177,5691607.84198866,,0.0
1375832.6895177,5691582.84198866,2970,1375807.6895177,5691607.84198866,1375857.6895177,5691557.84198866,,0.0
1375832.6895177,5691532.84198866,2971,1375807.6895177,5691557.84198866,1375857.6895177,5691507.84198866,,0.0
1375832.6895177,5691482.84198866,2972,1375807.6895177,5691507.84198866,1375857.6895177,5691457.84198866,,0.0
1375832.6895177,5691432.84198866,2973,1375807.6895177,5691457.84198866,1375857.6895177,5691407.84198866,,0.0
1375832.6895177,5691382.84198866,2974,1375807.6895177,5691407.84198866,1375857.6895177,5691357.84198866,,0.0
1375832.6895177,5691332.84198866,2975,1375807.6895177,5691357.84198866,1375857.6895177,5691307.84198866,,0.0
1375832.6895177,5691282.84198866,2976,1375807.6895177,5691307.84198866,1375857.6895177,5691257.84198866,,0.0
1375832.6895177,5691232.84198866,2977,1375807.6895177,5691257.84198866,1375857.6895177,5691207.84198866,,0.0
1375832.6895177,5691182.84198866,2978,1375807.6895177,5691207.84198866,1375857.6895177,5691157.84198866,,0.0
1375832.6895177,5691132.84198866,2979,1375807.6895177,5691157.84198866,1375857.6895177,5691107.84198866,,0.0
1375832.6895177,5691082.84198866,2980,1375807.6895177,5691107.84198866,1375857.6895177,5691057.84198866,,0.0
1375832.6895177,5691032.84198866,2981,1375807.6895177,5691057.84198866,1375857.6895177,5691007.84198866,,0.0
1375832.6895177,5690982.84198866,2982,1375807.6895177,5691007.84198866,1375857.6895177,5690957.84198866,,0.0
1375832.6895177,5690932.84198866,2983,1375807.6895177,5690957.84198866,1375857.6895177,5690907.84198866,,0.0
1375832.6895177,5690882.84198866,2984,1375807.6895177,5690907.84198866,1375857.6895177,5690857.84198866,,0.0
1375832.6895177,5690832.84198866,2985,1375807.6895177,5690857.84198866,1375857.6895177,5690807.84198866,,0.0
1375832.6895177,5690782.84198866,2986,1375807.6895177,5690807.84198866,1375857.6895177,5690757.84198866,,0.0
1375832.6895177,5690732.84198866,2987,1375807.6895177,5690757.84198866,1375857.6895177,5690707.84198866,,0.0
1375832.6895177,5690682.84198866,2988,1375807.6895177,5690707.84198866,1375857.6895177,5690657.84198866,,0.0
1375832.6895177,5690632.84198866,2989,1375807.6895177,5690657.84198866,1375857.6895177,5690607.84198866,,0.0
1375832.6895177,5690582.84198866,2990,1375807.6895177,5690607.84198866,1375857.6895177,5690557.84198866,,0.0
1375832.6895177,5690532.84198866,2991,1375807.6895177,5690557.84198866,1375857.6895177,5690507.84198866,,0.0
1375832.6895177,5690482.84198866,2992,1375807.6895177,5690507.84198866,1375857.6895177,5690457.84198866,,0.0
1375832.6895177,5690432.84198866,2993,1375807.6895177,5690457.84198866,1375857.6895177,5690407.84198866,,0.0
1375832.6895177,5690382.84198866,2994,1375807.6895177,5690407.84198866,1375857.6895177,5690357.84198866,,0.0
1375832.6895177,5690332.84198866,2995,1375807.6895177,5690357.84198866,1375857.6895177,5690307.84198866,,0.0
1375832.6895177,5690282.84198866,2996,1375807.6895177,5690307.84198866,1375857.6895177,5690257.84198866,,0.0
1375832.6895177,5690232.84198866,2997,1375807.6895177,5690257.84198866,1375857.6895177,5690207.84198866,,0.0
1375832.6895177,5690182.84198866,2998,1375807.6895177,5690207.84198866,1375857.6895177,5690157.84198866,,0.0
1375832.6895177,5690132.84198866,2999,1375807.6895177,5690157.84198866,1375857.6895177,5690107.84198866,,0.0
1375832.6895177,5690082.84198866,3000,1375807.6895177,5690107.84198866,1375857.6895177,5690057.84198866,,0.0
1375832.6895177,5690032.84198866,3001,1375807.6895177,5690057.84198866,1375857.6895177,5690007.84198866,,0.0
1375832.6895177,5689982.84198866,3002,1375807.6895177,5690007.84198866,1375857.6895177,5689957.84198866,,0.0
1375832.6895177,5689932.84198866,3003,1375807.6895177,5689957.84198866,1375857.6895177,5689907.84198866,,0.0
1375832.6895177,5689882.84198866,3004,1375807.6895177,5689907.84198866,1375857.6895177,5689857.84198866,,0.0
1375832.6895177,5689832.84198866,3005,1375807.6895177,5689857.84198866,1375857.6895177,5689807.84198866,,0.0
1375832.6895177,5689782.84198866,3006,1375807.6895177,5689807.84198866,1375857.6895177,5689757.84198866,,0.0
1375832.6895177,5689732.84198866,3007,1375807.6895177,5689757.84198866,1375857.6895177,5689707.84198866,,0.0
1375832.6895177,5689682.84198866,3008,1375807.6895177,5689707.84198866,1375857.6895177,5689657.84198866,,0.0
1375832.6895177,5689632.84198866,3009,1375807.6895177,5689657.84198866,1375857.6895177,5689607.84198866,,0.0
1375832.6895177,5689582.84198866,3010,1375807.6895177,5689607.84198866,1375857.6895177,5689557.84198866,,0.0
1375832.6895177,5689532.84198866,3011,1375807.6895177,5689557.84198866,1375857.6895177,5689507.84198866,,0.0
1375832.6895177,5689482.84198866,3012,1375807.6895177,5689507.84198866,1375857.6895177,5689457.84198866,,0.0
1375832.6895177,5689432.84198866,3013,1375807.6895177,5689457.84198866,1375857.6895177,5689407.84198866,,0.0
1375832.6895177,5689382.84198866,3014,1375807.6895177,5689407.84198866,1375857.6895177,5689357.84198866,,0.0
1375832.6895177,5689332.84198866,3015,1375807.6895177,5689357.84198866,1375857.6895177,5689307.84198866,,0.0
1375832.6895177,5689282.84198866,3016,1375807.6895177,5689307.84198866,1375857.6895177,5689257.84198866,,0.0
1375832.6895177,5689232.84198866,3017,1375807.6895177,5689257.84198866,1375857.6895177,5689207.84198866,,0.0
1375832.6895177,5689182.84198866,3018,1375807.6895177,5689207.84198866,1375857.6895177,5689157.84198866,,0.0
1375832.6895177,5689132.84198866,3019,1375807.6895177,5689157.84198866,1375857.6895177,5689107.84198866,,0.0
1375832.6895177,5689082.84198866,3020,1375807.6895177,5689107.84198866,1375857.6895177,5689057.84198866,,0.0
1375832.6895177,5689032.84198866,3021,1375807.6895177,5689057.84198866,1375857.6895177,5689007.84198866,,0.0
1375832.6895177,5688982.84198866,3022,1375807.6895177,5689007.84198866,1375857.6895177,5688957.84198866,,0.0
1375832.6895177,5688932.84198866,3023,1375807.6895177,5688957.84198866,1375857.6895177,5688907.84198866,,0.0
1375832.6895177,5688882.84198866,3024,1375807.6895177,5688907.84198866,1375857.6895177,5688857.84198866,,0.0
1375882.6895177,5691632.84198866,3025,1375857.6895177,5691657.84198866,1375907.6895177,5691607.84198866,,0.0
1375882.6895177,5691582.84198866,3026,1375857.6895177,5691607.84198866,1375907.6895177,5691557.84198866,,0.0
1375882.6895177,5691532.84198866,3027,1375857.6895177,5691557.84198866,1375907.6895177,5691507.84198866,,0.0
1375882.6895177,5691482.84198866,3028,1375857.6895177,5691507.84198866,1375907.6895177,5691457.84198866,,0.0
1375882.6895177,5691432.84198866,3029,1375857.6895177,5691457.84198866,1375907.6895177,5691407.84198866,,0.0
1375882.6895177,5691382.84198866,3030,1375857.6895177,5691407.84198866,1375907.6895177,5691357.84198866,,0.0
1375882.6895177,5691332.84198866,3031,1375857.6895177,5691357.84198866,1375907.6895177,5691307.84198866,,0.0
1375882.6895177,5691282.84198866,3032,1375857.6895177,5691307.84198866,1375907.6895177,5691257.84198866,,0.0
1375882.6895177,5691232.84198866,3033,1375857.6895177,5691257.84198866,1375907.6895177,5691207.84198866,,0.0
1375882.6895177,5691182.84198866,3034,1375857.6895177,5691207.84198866,1375907.6895177,5691157.84198866,,0.0
1375882.6895177,5691132.84198866,3035,1375857.6895177,5691157.84198866,1375907.6895177,5691107.84198866,,0.0
1375882.6895177,5691082.84198866,3036,1375857.6895177,5691107.84198866,1375907.6895177,5691057.84198866,,0.0
1375882.6895177,5691032.84198866,3037,1375857.6895177,5691057.84198866,1375907.6895177,5691007.84198866,,0.0
1375882.6895177,5690982.84198866,3038,1375857.6895177,5691007.84198866,1375907.6895177,5690957.84198866,,0.0
1375882.6895177,5690932.84198866,3039,1375857.6895177,5690957.84198866,1375907.6895177,5690907.84198866,,0.0
1375882.6895177,5690882.84198866,3040,1375857.6895177,5690907.84198866,1375907.6895177,5690857.84198866,,0.0
1375882.6895177,5690832.84198866,3041,1375857.6895177,5690857.84198866,1375907.6895177,5690807.84198866,,0.0
1375882.6895177,5690782.84198866,3042,1375857.6895177,5690807.84198866,1375907.6895177,5690757.84198866,,0.0
1375882.6895177,5690732.84198866,3043,1375857.6895177,5690757.84198866,1375907.6895177,5690707.84198866,,0.0
1375882.6895177,5690682.84198866,3044,1375857.6895177,5690707.84198866,1375907.6895177,5690657.84198866,,0.0
1375882.6895177,5690632.84198866,3045,1375857.6895177,5690657.84198866,1375907.6895177,5690607.84198866,,0.0
1375882.6895177,5690582.84198866,3046,1375857.6895177,5690607.84198866,1375907.6895177,5690557.84198866,,0.0
1375882.6895177,5690532.84198866,3047,1375857.6895177,5690557.84198866,1375907.6895177,5690507.84198866,,0.0
1375882.6895177,5690482.84198866,3048,1375857.6895177,5690507.84198866,1375907.6895177,5690457.84198866,,0.0
1375882.6895177,5690432.84198866,3049,1375857.6895177,5690457.84198866,1375907.6895177,5690407.84198866,,0.0
1375882.6895177,5690382.84198866,3050,1375857.6895177,5690407.84198866,1375907.6895177,5690357.84198866,,0.0
1375882.6895177,5690332.84198866,3051,1375857.6895177,5690357.84198866,1375907.6895177,5690307.84198866,,0.0
1375882.6895177,5690282.84198866,3052,1375857.6895177,5690307.84198866,1375907.6895177,5690257.84198866,,0.0
1375882.6895177,5690232.84198866,3053,1375857.6895177,5690257.84198866,1375907.6895177,5690207.84198866,,0.0
1375882.6895177,5690182.84198866,3054,1375857.6895177,5690207.84198866,1375907.6895177,5690157.84198866,,0.0
1375882.6895177,5690132.84198866,3055,1375857.6895177,5690157.84198866,1375907.6895177,5690107.84198866,,0.0
1375882.6895177,5690082.84198866,3056,1375857.6895177,5690107.84198866,1375907.6895177,5690057.84198866,,0.0
1375882.6895177,5690032.84198866,3057,1375857.6895177,5690057.84198866,1375907.6895177,5690007.84198866,,0.0
1375882.6895177,5689982.84198866,3058,1375857.6895177,5690007.84198866,1375907.6895177,5689957.84198866,,0.0
1375882.6895177,5689932.84198866,3059,1375857.6895177,5689957.84198866,1375907.6895177,5689907.84198866,,0.0
1375882.6895177,5689882.84198866,3060,1375857.6895177,5689907.84198866,1375907.6895177,5689857.84198866,,0.0
1375882.6895177,5689832.84198866,3061,1375857.6895177,5689857.84198866,1375907.6895177,5689807.84198866,,0.0
1375882.6895177,5689782.84198866,3062,1375857.6895177,5689807.84198866,1375907.6895177,5689757.84198866,,0.0
1375882.6895177,5689732.84198866,3063,1375857.6895177,5689757.84198866,1375907.6895177,5689707.84198866,,0.0
1375882.6895177,5689682.84198866,3064,1375857.6895177,5689707.84198866,1375907.6895177,5689657.84198866,,0.0
1375882.6895177,5689632.84198866,3065,1375857.6895177,5689657.84198866,1375907.6895177,5689607.84198866,,0.0
1375882.6895177,5689582.84198866,3066,1375857.6895177,5689607.84198866,1375907.6895177,5689557.84198866,,0.0
1375882.6895177,5689532.84198866,3067,1375857.6895177,5689557.84198866,1375907.6895177,5689507.84198866,,0.0
1375882.6895177,5689482.84198866,3068,1375857.6895177,5689507.84198866,1375907.6895177,5689457.84198866,,0.0
1375882.6895177,5689432.84198866,3069,1375857.6895177,5689457.84198866,1375907.6895177,5689407.84198866,,0.0
1375882.6895177,5689382.84198866,3070,1375857.6895177,5689407.84198866,1375907.6895177,5689357.84198866,,0.0
1375882.6895177,5689332.84198866,3071,1375857.6895177,5689357.84198866,1375907.6895177,5689307.84198866,,0.0
1375882.6895177,5689282.84198866,3072,1375857.6895177,5689307.84198866,1375907.6895177,5689257.84198866,,0.0
1375882.6895177,5689232.84198866,3073,1375857.6895177,5689257.84198866,1375907.6895177,5689207.84198866,,0.0
1375882.6895177,5689182.84198866,3074,1375857.6895177,5689207.84198866,1375907.6895177,5689157.84198866,,0.0
1375882.6895177,5689132.84198866,3075,1375857.6895177,5689157.84198866,1375907.6895177,5689107.84198866,,0.0
1375882.6895177,5689082.84198866,3076,1375857.6895177,5689107.84198866,1375907.6895177,5689057.84198866,,0.0
1375882.6895177,5689032.84198866,3077,1375857.6895177,5689057.84198866,1375907.6895177,5689007.84198866,,0.0
1375882.6895177,5688982.84198866,3078,1375857.6895177,5689007.84198866,1375907.6895177,5688957.84198866,,0.0
1375882.6895177,5688932.84198866,3079,1375857.6895177,5688957.84198866,1375907.6895177,5688907.84198866,,0.0
1375882.6895177,5688882.84198866,3080,1375857.6895177,5688907.84198866,1375907.6895177,5688857.84198866,,0.0
1375932.6895177,5691632.84198866,3081,1375907.6895177,5691657.84198866,1375957.6895177,5691607.84198866,,0.0
1375932.6895177,5691582.84198866,3082,1375907.6895177,5691607.84198866,1375957.6895177,5691557.84198866,,0.0
1375932.6895177,5691532.84198866,3083,1375907.6895177,5691557.84198866,1375957.6895177,5691507.84198866,,0.0
1375932.6895177,5691482.84198866,3084,1375907.6895177,5691507.84198866,1375957.6895177,5691457.84198866,,0.0
1375932.6895177,5691432.84198866,3085,1375907.6895177,5691457.84198866,1375957.6895177,5691407.84198866,,0.0
1375932.6895177,5691382.84198866,3086,1375907.6895177,5691407.84198866,1375957.6895177,5691357.84198866,,0.0
1375932.6895177,5691332.84198866,3087,1375907.6895177,5691357.84198866,1375957.6895177,5691307.84198866,,0.0
1375932.6895177,5691282.84198866,3088,1375907.6895177,5691307.84198866,1375957.6895177,5691257.84198866,,0.0
1375932.6895177,5691232.84198866,3089,1375907.6895177,5691257.84198866,1375957.6895177,5691207.84198866,,0.0
1375932.6895177,5691182.84198866,3090,1375907.6895177,5691207.84198866,1375957.6895177,5691157.84198866,,0.0
1375932.6895177,5691132.84198866,3091,1375907.6895177,5691157.84198866,1375957.6895177,5691107.84198866,,0.0
1375932.6895177,5691082.84198866,3092,1375907.6895177,5691107.84198866,1375957.6895177,5691057.84198866,,0.0
1375932.6895177,5691032.84198866,3093,1375907.6895177,5691057.84198866,1375957.6895177,5691007.84198866,,0.0
1375932.6895177,5690982.84198866,3094,1375907.6895177,5691007.84198866,1375957.6895177,5690957.84198866,,0.0
1375932.6895177,5690932.84198866,3095,1375907.6895177,5690957.84198866,1375957.6895177,5690907.84198866,,0.0
1375932.6895177,5690882.84198866,3096,1375907.6895177,5690907.84198866,1375957.6895177,5690857.84198866,,0.0
1375932.6895177,5690832.84198866,3097,1375907.6895177,5690857.84198866,1375957.6895177,5690807.84198866,,0.0
1375932.6895177,5690782.84198866,3098,1375907.6895177,5690807.84198866,1375957.6895177,5690757.84198866,,0.0
1375932.6895177,5690732.84198866,3099,1375907.6895177,5690757.84198866,1375957.6895177,5690707.84198866,,0.0
1375932.6895177,5690682.84198866,3100,1375907.6895177,5690707.84198866,1375957.6895177,5690657.84198866,,0.0
1375932.6895177,5690632.84198866,3101,1375907.6895177,5690657.84198866,1375957.6895177,5690607.84198866,,0.0
1375932.6895177,5690582.84198866,3102,1375907.6895177,5690607.84198866,1375957.6895177,5690557.84198866,,0.0
1375932.6895177,5690532.84198866,3103,1375907.6895177,5690557.84198866,1375957.6895177,5690507.84198866,,0.0
1375932.6895177,5690482.84198866,3104,1375907.6895177,5690507.84198866,1375957.6895177,5690457.84198866,,0.0
1375932.6895177,5690432.84198866,3105,1375907.6895177,5690457.84198866,1375957.6895177,5690407.84198866,,0.0
1375932.6895177,5690382.84198866,3106,1375907.6895177,5690407.84198866,1375957.6895177,5690357.84198866,,0.0
1375932.6895177,5690332.84198866,3107,1375907.6895177,5690357.84198866,1375957.6895177,5690307.84198866,,0.0
1375932.6895177,5690282.84198866,3108,1375907.6895177,5690307.84198866,1375957.6895177,5690257.84198866,,0.0
1375932.6895177,5690232.84198866,3109,1375907.6895177,5690257.84198866,1375957.6895177,5690207.84198866,,0.0
1375932.6895177,5690182.84198866,3110,1375907.6895177,5690207.84198866,1375957.6895177,5690157.84198866,,0.0
1375932.6895177,5690132.84198866,3111,1375907.6895177,5690157.84198866,1375957.6895177,5690107.84198866,,0.0
1375932.6895177,5690082.84198866,3112,1375907.6895177,5690107.84198866,1375957.6895177,5690057.84198866,,0.0
1375932.6895177,5690032.84198866,3113,1375907.6895177,5690057.84198866,1375957.6895177,5690007.84198866,,0.0
1375932.6895177,5689982.84198866,3114,1375907.6895177,5690007.84198866,1375957.6895177,5689957.84198866,,0.0
1375932.6895177,5689932.84198866,3115,1375907.6895177,5689957.84198866,1375957.6895177,5689907.84198866,,0.0
1375932.6895177,5689882.84198866,3116,1375907.6895177,5689907.84198866,1375957.6895177,5689857.84198866,,0.0
1375932.6895177,5689832.84198866,3117,1375907.6895177,5689857.84198866,1375957.6895177,5689807.84198866,,0.0
1375932.6895177,5689782.84198866,3118,1375907.6895177,5689807.84198866,1375957.6895177,5689757.84198866,,0.0
1375932.6895177,5689732.84198866,3119,1375907.6895177,5689757.84198866,1375957.6895177,5689707.84198866,,0.0
1375932.6895177,5689682.84198866,3120,1375907.6895177,5689707.84198866,1375957.6895177,5689657.84198866,,0.0
1375932.6895177,5689632.84198866,3121,1375907.6895177,5689657.84198866,1375957.6895177,5689607.84198866,,0.0
1375932.6895177,5689582.84198866,3122,1375907.6895177,5689607.84198866,1375957.6895177,5689557.84198866,,0.0
1375932.6895177,5689532.84198866,3123,1375907.6895177,5689557.84198866,1375957.6895177,5689507.84198866,,0.0
1375932.6895177,5689482.84198866,3124,1375907.6895177,5689507.84198866,1375957.6895177,5689457.84198866,,0.0
1375932.6895177,5689432.84198866,3125,1375907.6895177,5689457.84198866,1375957.6895177,5689407.84198866,,0.0
1375932.6895177,5689382.84198866,3126,1375907.6895177,5689407.84198866,1375957.6895177,5689357.84198866,,0.0
