place_id,place_title,gps,rating,date,title,name,review,images,likes,local_guide
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,"{'latitude': 45.438392, 'longitude': 12.3428127}",5.0,4 months ago,,Drew,"Authentic delicious food.
We visited for lunch on our last day in Venice and had to go back again for dinner!
Small restaurant off the main areas . Open kitchen so you can see the chef preparing g the meals.
We had the Pistacio Ravioli, lasagne and the beef ragu Parpadelle which was sensational.
The soufflè dessert was one of the best ive ever had. Its just a shame we couldn't fit it in for the dinner visit as we were so full!
Definitely recommend.
Also the Aperol sprits was just the right ratio.
House white wine also very nice and not expensive.","['https://lh3.googleusercontent.com/geougc-cs/AMBA38uAhmvhnpVwEGBEq3Mok27ysiKNrvz8iWeRewU4lMlmeDRCyxDYCNCmxcqIJjlv4UBCiux6_6xxv6uKwR6aE4h3_GdlFmL8gAbyPjPKzHoLt4YEpsYGwkZMt9P2G7G7x9ndZM2rQ8MrEYa0', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tXkglrysrcFWzYfvdjp058xMQ4AqG5c9x7WFYGXRInn3XCPzk48WI0XLuQIQRdp4c2kG8-D8LXy-zQ_yJ-hvhczam4OQKSEZYIv85gpJdYj5Xp7j4Q6nWrTiGmT0rVFIiKP1mm3fPqoH_t', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38utzAFsXmgljhFCNqdZ6mnNcHKbhqllqgm3z8fVaYefDrFVXx_EeJeNhE1NcksHMy6UOJb4BqPrgZRDvGwppLPMtllv03nwXrGsMb74j4vFoa4gaa6SLgDNmAC7hJi2Sn-JcYE8Qbd5uBuh', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tQuvLvmIuF_81E_9-ZfioY9K1e5as-cSV5MNJt5DjKH0MmbaxcBqdZucxv_eGwm3FqKFzNu7QBUale-BieUr5txeXbcCNjY8JHahiq7cP-nfKRzUNyKimcd0ud1muL89A3u5QPUG8iyBo', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tPI2Gz9ki8JRGG3G1IBVN0N3Xuh4CpgnaVa5jDrtdGbFIvPqBAo0mY-YdCwu1WLZeTO6p78Ksm2Yd1hJtvu8Vwubg5JdXxWeSJNFALj_K5SLK3IxHjT4ZwpsyefeKjq2snqRpGA03-Fx5_', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tqet4SsebuaKI6PXoggYup2WezFgyKD6lv6U7qCWOwhQcyIZ2FZ3xUkx_bRiYE_rxOuFGFuQlNCpwLDa1Z0LNAfZN-x7CpCtZza8rzfhQh-338kK20rD9n7fBQwGe_5oeUYHnnkOKRxlpp', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vWdRLDIrn8AQ78wHYRCiSALLNbzHUSrtzYKUngfLZSNky__eScUSnXRHIlMAI1a3Z5Bav4tx5FM1Z-jihwuMSjeABKpKTi3sCckWhNZl6bFzp3FbyGL7UgtAydDG5go69nUfywUQKeww8V', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tGW2mKhbtq9yRz5if1-1UyZZZ92CXshW8QyFpqAYRapfV6VvMJRjfDjq-GIGH0f0hUA469zm9ywY0fYE-A_DkN6Q0EM-C4_13I97RqxOs4Ubq9BVZU434N7-RNOpBHOihP-0ySqVo9IdMZ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tmKfZSrXhO49HKwTxr8kEaEvfyWFhcKqafeT4zJjR_borHQd8hj5UaTb2JmpFTSI3AYUdK_q7BMu3-W3sbfaqP5c1710OdV9ZfpiDUXJ17VI7APoQB4d4kUW7Dv0MlSJaJ2dsfNmPoz74', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uwCLNFJ6wiMQUkMxbJ4XviG4H_KeAKjwJfBcSziogDHiZSe6WwqT0cAkTkwgW_4f4BXfdmx4yXivf0FlGcm12csl5mQPfvoQGCzYccci4PtWY3N4ZEn2ySwWOAeskqVfZwzhzjjBKd63g', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uYLfa_VbEmYqsSJzpJ5yqAL6Lpn3KBcL6bZ_5wx9xi97TBIngs5XE0UMN8xiQy9BqgzZM9q9ej7MboaAoGhY6gXfQAWzeCNLgVJbPjxaOp_Gw3dvNRcIKUk7yHdHgGfuNY5Vd-pLPDoQoz', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tgscoDzbK1gnZMqqxpN1FJGxmHouamqhgd1ymbWs1BTVNNYLmhQAxXxlyWZ676At9CvBR1OtioJm-U3rRCB2-CVbnFi2Lp3y_C4NcPvBX6dcqnz0HiPto9NaCwRFX6CJ5bfxi-gKMI0XSZ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tYUhWaNiBh-fw5seeSx3M2UPhOpGwOhktcxFwnjHODiz1dWW1YNfqprJVmcn8Wc12rsQNQ809IsjYQAjzy3EOkoMmbqOfvh07ORpb4W24K2W-q30SSq-NyeEGj9L9-O71dDtlVJHJix84J', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sQihlCrO5JAaE8OWGG6fJ7hKWB1i7I_CLaZ8Ws4xLb-88WyDvLJiZSdtsW_Qt6gozKHOaxyPtaxLc0yF0OFNXsyv5_tV-Z185x7qp3MOM0Z30njlk4-J2PHAg9zPUgY74-qWcYV73Pt54', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u0W2OMdD1Jz0fD3X_KnYRbsZRPZzEelyhx9sHud4gr0juR5as8OtlUv_-VAcQlDP_3eSxwAc6QYGwbGxYLETp_Vc96J9Ei99-Ifv87to5w-U6YQ4oX1U1OXiHh4yfI7FPkrll-6jf4yc7y', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v-iKlR3d2bH-SxvPfWXORRN1ybAV_dOXtAk8_EnUG6D34wQQJFpZ-rV9RI5dJftMA1Tcwbxesupf8RUO7N49FjaAoNqmlkD05mEY0OSt0y2iWzXw7eV2woBxuQ-3DZsCrbxgMuOQXeFYI']",,True
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,"{'latitude': 45.438392, 'longitude': 12.3428127}",5.0,a month ago,,Al Michael,"Short wait, but with no reservation I was seated within 5 minutes of arriving. Do not skip this restaurant! Go figure the best food I have had in Venice was a traditional Venetian restaurant. All the ingredients are sourced from Italy, and the dishes are all authentic. I had the squid ink ravioli, and the platter of Adriatic fish and shellfish. Both were truly heavenly! Service was friendly, professional and efficient. Oh and how could I almost forget, the Tiramisu!!! Homemade with love, the best I’ve ever had. 5 stars, 10/10, bravo, grazie mille!!!",,,True
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,"{'latitude': 45.438392, 'longitude': 12.3428127}",3.0,2 months ago,,Caroline Bonin,"We honestly don’t understand the good reviews for this restaurant. The food was very average, overly salty, and lacked real flavor. Prices were extremely high, and we didn’t see any locals dining there. We suspect they may have changed owner or chef recently. Definitely not a place we would return to.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38v-mpQtHEnaJ44o-MawIk3L3dIy3PzdmUWX3nVhIxhbAz9JwI2iA8kb0olJK4hk6VNTGOVlPWeGyueBvYbi3ES_oYNoHBRfdbgZ6qYcq3s2AbSUsiJOOHYPUGwAvPKGsGGSUlSAPl7T2nE'],,True
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,"{'latitude': 45.438392, 'longitude': 12.3428127}",5.0,7 months ago,,Tracy Sung,Super good pasta! We stopped here for a late lunch and was seated inside. Ordered the clam spaghetti and squid ink pasta and both were superb. Staff was super friendly despite being super busy. Loved that there was a clean (but tiny) bathroom for us to use as well. Great place to eat lunch!,['https://lh3.googleusercontent.com/geougc-cs/AMBA38v5BD5E_7TLU5xL-K7xX3xl5o8PC5docHhdsF5Scd0Bl308W-OyleHNOL-1u9JrVVioTA0F8XyE523HfJUrNLHwcmkS2Xj--mpUL-ahWRFqud6cSUkw7hWILHzLaqwV7xmK9I4'],,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,a month ago,,Gregorius Deus,"This was a very good experience for us. A tattoria with a heart. We felt very welcomed and were served with utmost care, we were treated as regulars from the very beginning. Everything went smooth and the food was really good. We've been there almost every day during our stay in Venice so you can imagine that we really liked the place. Mussels and Pizza with speck were our favorite. If you want a good food and experience you most definitely should visit Pan e Vin.","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sF2Hw2w4zH6Y94dkJZBFg0nnonqwUeK1vg0ozWhbyNxzcilkOBwc4bePNpUIWcuVS1mEs_97grxNzLLRoID1UMej0NUcmCtX9R0XNzEh1cPQ2y2N9YT2zzDjxvltTEP15Lo5tkx0-6z8Se', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uOtjmlpZsP2I3qEPNrBehNfyNNjDktSlc2jS9TVx0VhitTKO-hRLrP7ORT8Z7_4WHuvB8Qa2EABrxp2v5nykI0mkHSxC4vGmQeBAZuTiHUYEmmzX21VdwslHPK5jVWr9MhQknz9694wM4o', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38s22lJkvD9MjRFLbZc18hEX6BzH9ZFVZv2xpOcS5V5Jv_w54Gmw-B5RqhG4v-XZJfqyzlzAMAh9jXEy_HmKcQ-9zwvGsVSHxighrSp2-vqO6dn9EQjFYVHXUo2WDDdCO2gH9NqRqWRdg7gz', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tDtV9m7hbA63AfkQi7ZBF4afdtdm7gJgYqJYvkZBAqRKHxFpvj3YUDaZEobIleG-pafzmjatDPyCuJvSPjEK60tLYJgOQ9J5s3oJB27ZPDgbUg-WDf1ifWCiysYphTCfgrC8E7JKT_gmxi', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vgx1JwKy1SHzrqIr-VOwD2dzVQnqewuQHELQBM3Z3SoehEoO3Qsub7JGGyqKdbJJilnPXxk70bAQcjxl3EQUY3pPUdDMYMWUB7nFVQPa3FDuhEbnxGe5GuK03xxEPvE641osFWeqNGir1M', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vmXQ0_j7m7cLrUiZg9Y11iQhTj2li4N4ZP7PuFWiNz1THMqzAA-m1VkyXpBKw9UeArDksuUQrbui6vYNExSMLQ5oX9ZYrNcZw-Q9Ab2cpvhKUEJfWr0ul9vUtqsDq8PfgKkOAxZhRyTLNf', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tFUNS0jroj9kYsbKb2NBGiQK78jFs7tQq0Ixyh8N20i0L_wIwtRqzas9VA-7pkM7dv4-MhWZF2LMbDyvIVamabW-gVs1AVAtFDG6hXPHgswmv5bDPCUw7NF3lkupfz8quM9Oo544apMb4', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vsu2cq3PWD3UyIzm_chqt9kLg1awmuc74l3qAxtoMaPLtdNUaGwPeB9MMVNo-y-ibQgqIVp8pgr7MGYYfJC7teB7CPgoHpcaui0HOGEFU-Bhj34_JqgZJxAzRfb6kM2XernJI78s4Jm0A']",,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,2 months ago,,Bonnie Barnette,"This was such a lovely Italian restaurant.  I got the lasagna, and my husband got the fettuccine with swordfish. The portions were generous, and the food was delicious. The host was welcoming and was able to recommend the best dishes suited for our preferences. They made sure to bring us extra bread and desert wine too! We loved it so much that we are going back again tonight!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sJ4gXwEVLyKxzAP3uW3BVbawh20-s7zf6TXUgPBQOaPd8VnMMGJDmVcpGNJM_Wpl8eNr4OZj780wjUxkZaZoI28qW-vqMnfYadIVci3LNTLg18Es59HY32f26W5rRfJiWwnRZwSZQsPH8', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38syTS3oyvpfDk61cCuHk7JF9iIvEUmrIB8PCZXKcPnGR52r914VyGYO3YWkSgPKi6oyRQZfm6gfLVnpJXxA2liuBj-CdmfmNo3qcfr0BhJP3Y0jFJqLDNrdr29-vp5_0DVg47k6uS_OH-0']",,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,2 months ago,,Helen Hutton,"Absolutely fantastic night at this restaurant. We were welcomed very warmly by the lovely staff whose experience showed when they understood what we wanted and made excellent recommendations. As a group we tried for our primi - the spaghetti with clams (delicious just what i have been dreaming of), black spaghetti with shrimp and porcini, the children had melon and prosciutto for antipasti and then we had secondi of fegato alla veneziana with polenta (liver with delicate italian polenta), mouthwatering steak grilled with potatoes and Angus steak with porcini and we shared some grilled vegetables. The children had some delicious pizzas for their mains (really good long menu with loads of varieties). Then for dessert it was 2 x chocolate cake for the children (so good - warm and soft with a good dollop of cream!), Catalan creme (Italian take on a Spanish version of creme brulee!) and then we shared the most delectible tiramisu which was so light and perfect followed by super chilled sweet and tart limoncello. Our drinks started with an Aperol and a Campari spritz and then followed such a good suggestion of red wine from our lovely waiter who was simply best! Sorry i don’t know what the wine was - except it was a soft and velvety Sicilian red - but put yourself in their hands and you won’t be disappointed. Our waiter’s humour and experience showed so well. 10/10 - so worth it and a good price considering everything we had. Absolutely recommend this restaurant, laid back friendly and lovely - they also they have a gluten free menu if you want this too! The price per person reflects three courses and plenty of drinks including wine, aperitif and digestif",,,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",4.0,4 weeks ago,,Ella Burton,"50% discount with the fork app but this is limited menu. Prices are very reasonable though so wouldn’t make much of a difference.
Staff very friendly and welcoming. Super super fast service.
€37.50 for 1 starter 2 mains 1 dessert and 2 alcoholic drinks cant complain really.
Tortellini and lasagna were really tasty but portions could be larger.
Would recommend",,,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,a month ago,,Patrick M,"Even though we were only in Venice for a few day, we loved it so much that we had to come back! The food was incredible both times, especially the fresh pasta, the lamb and the eggplant. The service was warm, and very welcoming. A cozy, authentic spot that deserves every bit of praise.",,,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,2 years ago,,Andrew Mariani,"We had a good experience here. Excellent food and excellent service. Leo himself is the most hospitable and welcoming Italian man I have met on the island. I definitely recommend supporting them! Not to mention the prices were great and food was honestly spectacular. Beef filet might have been the best one, melt in your mouth. Everything else was also delicious. We could not complain about a single thing!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38s1M1IkOdkAn_VIL8oC5U6RiCHCydZm2805r2etXrkcd_0P7-w8zhtD3DLa0c0gp5UHaZQ5bdwtdQpBoU7sxsNIHd3WcU4H5SmCkGS9Jvlhx5aMZ_J61n3EXWz-RsHyXR6qL_cOsw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sMAmatSQRkVRS4GVss2WogeIf0Gz6sFjyWgW7vX4pe94Qzc-DCINGs1B3tesNnzd844FjyHOnUv9bnTMn1EfaMkgUJf_EpjjymAyuY3-0dhPuPh6tWOp9JcyUgiz1HnzyIRanw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uzz9Ai6OMUTZd6I5JeGEFwxmEoUriUzcNzrsEfc-i-R-nZE8jgxSeMJI_AQJL6__9KRclOCvxZoZcml6tPi3-QGJZz0yTXAsTgVXsJ1uYiCeJkBh4I9DLpEBdYQUYNyLaMidkr', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uHogNzqYAVP-6w-T48te61jOF0u5af6JwSFyToK3dTt1DcezXbyKIISIDCLI8CQb7J4vbaa8zRNSaqyIC_s3vMoz__SpoIlNAFmv-52gB-yZlnns06jq9F4e8vnU9Q-gKPwDgV', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tinFMfs3DYSSnlcRznsxT2DH09I2ut5I5jsXrLgttWNxkxOjhuZio3-hdbluxSw3_YzinXJzPt1JcVzX42vC3u0g39ThlI48x3s6eqRKYpzlGSFn-UKkQpr25EKt8fxLXE4-6OUw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uYyvxTx-gHl3Z5gnlvwA0lUeWDuF2PLL-_o8QhEnVow4kyzSY6svLHXr_hd_WMQYP5BtSrR3HeJeg6qNM9m2hYcrtGeRvPQ_WUswKU8n7gk6Q_6qZ5coYSkCMroGlU-nxD5_2P', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sR27JlXM3sfebleBEyqdab39BF-b1anxYHX5ki6sPg7l1GutL76E-7NqekFtlzgAi81BseH9NmfvdXRoGy_2nLBI6Wf5ZyBg1eA7wulCo-G9KLrVEtd468JbFGB9RaY9vsg0r3PQ']",,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,4 months ago,,Angelika Barola,"We had such a wonderful time at this Italian restaurant! We ordered pizza, appetizers, dessert, and cappuccinos—and everything was delicious. The owner was incredibly kind and welcoming, offering thoughtful recommendations not only on what to eat and how to enjoy it, but also giving us great local tips for our trip. His hospitality truly made the experience feel special and authentic. We highly recommend stopping by if you’re in the area—this spot is a gem! We’ll definitely be back.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38vsvkh5hN5JQ3ENOqfztbpjPLLa_qklA5VrqYBYoGrltcWJKz9ViNDFszIKQKFx0bLYM7g8Gw5wL5kRqNvuuYO7VyFfkajlb6xJz_tiYqabhQhvsL9kqhkOMbEvRT-6ke-P6QsrIb4kNfMm'],,True
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,"{'latitude': 45.432769, 'longitude': 12.324264999999999}",5.0,a year ago,,Ecesu Olgun Kesici,"The owner of this trattoria is a gentleman, kind and very hospitable man. He really hosts us comfortably. At the same time, pizzas are very delicious and their sizes very enough for one person. If we come to Venezia again, definitely prefer that place.","['https://lh3.googleusercontent.com/geougc-cs/AMBA38tCdVdS23ZwVMAE0ESko8lIA659TJi6bvb27t_WG8OlYW5Ps_m8orP-KaAGNwOL2TKDmo8zLPcNy80VLH3BXZUYxtHcQLNQoVUcgEuEr97FUZ9PohN9SKUdfXE-QJbn8ecHNwQC4g', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t8GqwfQ40E3RtfnS0PhvUj0HrMeKnlogYHdKrmOWdaIOhbdTeN-NoPCps3vQiz5TW5le-OIqLVuCZrMjUXxXmmSsNShAL1Oq2PQV2iqamJ9Q7TqlR-LQ7F3lk5wGyAnM9FW7E', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uESaebk7d14MPhszaOw-50utATKWKE7aAwMRMcbMXOMMH2Ic1UMO9jCmBDo9pr53ydnNLRflyTBmAW9X1wsk1Lvd10MwYlBks597RixhaKI15qoIMiLYSdS3La2LMtCUopt7_p']",,True
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,"{'latitude': 45.4457715, 'longitude': 12.320117}",4.0,4 weeks ago,,adam,"Friendly restaurant with excellent food and professional waiters.
We went there in the evening. The only menu was a Seafood set menu: 50 euro. All plates were very tasty and big portions. Inside was very loud because the restaurant is small and narrow. Outside was a bit cold but that was fine with us. I would love to go back here to have only one or two dishes. It was impossible to make the card payment and we had to look for cash from some of our bags!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38s-5JG49YV8_1k3LPCDuIKcY7CC5i7gbwhGA9vc68C2Clv-A3_nG1LF0faStegL7IS94gD1yV05TO44Z4NYvQORaWMZlUWghdQbKNKG6stJ15lJUZey4ZmITC__zSrV_NXkzvMOw9NaDfaV', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38swybJ6WbmtqHajXK-fSarsgYnUHQlDjVQtXN5ENBPeMwK_CauxAtUF-qhV2qsMDV2NO_vsjPmreqCYIKiIPIk8c7OAphls2ky3ntx-83JVkFu-qS_xb0QKaQQvv3cQfScUyHoMCPk0Jld6', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38srfG3nefymeegL4tHLSlgTl7adTL0twf6baLu0jTQQsNSUOG0hjMwvDlw9y4pKJmXX3JbdXdu1iKrYoqoFbUdjMSRuidGsnZuVVG2iqWYZz4EABjx4eUfWqP_L0adKLkJmmnQwll_HLxU', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vliIrh1dh4pEgaJay1LtT86IPxBCVVbgQxN17zC7C53cIm_NpemS2L5HGh1CA9xhHbp2uVOtmSeJh8yG2taCkSIlk9i6yyB9pvKiQs4PCY9jpYssHWyb035PVGR_PnUy3aSVZ7yI7gbsXi', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tSYMYeuFyM1OiUXcbQhXJJ808xqOu2DM51HjCMwvGN6Ic6RMcwEGYeBx732ZpXF-47U3kfXGquaJHJeecKkaj9svCTak3XrheT6Cudv2yg3kzyHgBfM8nrbfwzDFWHl5qxTPGaEEmy57Hi', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38unetnwypHLTiE1bJ-YgXP66KuoyJAamrmBupADqiziiXWZn3bZt_6u3CLZ2Gd5C9OTNk1e7ZNSjZPMpDlD6Cb85E-Luwq274lzGsCvZa_FSW9JPc7-_Cg1-FghraKnVgI6mmJEruJyj2ps', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tBRB0di4X7cyUcHIW0VqNctogSQujL8jpuhTWxZqNWP_MIRsFmnWoZvAFoYI_kqRVUcIk1EMAr670jmSSNwy74qSNRI9t7Pr23Pw3uQYVgeVy8RrIlwQX25Erq9U4cCVQQ5Bl1u00p4qZb', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uwjhBlNGrIDw5FZRf3FvItAANgNrOPBrfb_r_g-5YWEQkjKSUsLeQjofAeanVnIzVVxjz3Kmbqsku3w-hnDSMyA409PTElZlRQmlpzKbFOtpzcYXx2ev7M23lscf6rqrTQVF0ClE3BAjXA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sMHSt9pXWUTEhWWq3JiEbJkTgr0aSWBnXdmhbrbYTqHmCeCWjgKfVNflgZI_gkKr88pkj4SZ1dUlsrMTZOzxBkfgc3sZHqSnrWTBW7tOpUXBy0U5lvHP9dDU8ut3RrAPVn1Mt9z3Aeg2s', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ur-T5DLE9lVzZDLc8fcgh8u28FvswrSUg3ulmbtHVuXB5F6kRVVsZYoMGLGCQVW8lAd-SSSyOZmTxnGouicmVYlt2P3zvWk-DoBOhNOi1ZMoe81z04EeyZIcIUR7iHIflKBL1wvSTz9W8', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tcfQwQOlNqCBzpRkY1XGRaOT64jmweiD3nk8ByB6iZ-zTaMC5yk7La4uoHJGyvJuz1SqEic5qbv1ZEhIKeP0tgmqgjPIGt1OJJr_rPtouNzYndjP_saAke5YfJ3Y-WZ6iLVYlTEngGHDI', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38thq5sF6_-pZtUD4uXVvjML9cTf3rVAJQqjcOvRL6jT2iycp7SmtuxvZOq1eCV7wFCuzAXFkv4XAba89RReDGBaBIyyqOGZpCQNNnNU-e5QjvJE6bhMos3rzV-1Aw3LELyz7u8-lBkUe4E', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sHaSrKWc3QWf8iQAF_Uol1UnIaAiFqedgugidEMUsUKAwcbR3VZJknAYzXBsaXMOWIDIfz1okkQ6CaB9Y1h2mYBglfPqC-H_fECiH9Rv-Q-AsbsWskspdy3EEopJ4biJu7J11zfkViXbK6']",,True
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,"{'latitude': 45.4457715, 'longitude': 12.320117}",2.0,a month ago,,SAMAN MOFTAKHARIANASORIMOVAHED,"For me the pasta with ragu was too oily. The pasta was literally floating in oil. The meat texture was tough and the taste was bland.

Here  there are not many options to choose from and for us it was between three types of pasta: pasta with ragu, pasta with tuna, and pasta with tomato sauce.

It seems like a family business and there were 5 people all cramped up inside the kitchen and it was so crowded that for a bottle of water we had to wait a long time and repeat it and after when we wanted to take a coffee they completely forgot about us and only remembered when we decided to leave without the coffee and they decided they wanted to make money on that coffee and in a sloppy move they offered us the coffee on the counter which was rude. Not recommend.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38tcVSs6vsyUSPgj0Zi2MJjTPseptr0RQZU8TcbDDI_pV7GBsy0TAznDnTed93iniODzskpvQvQZlTfsJB1pO3hyyNsJEluouzhMJtheV5KGHNPQyLcL-Lbg08j6vr96LV76w9if-eZWDWt0'],,True
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,"{'latitude': 45.4457715, 'longitude': 12.320117}",5.0,3 months ago,,Ethan Carpio,Great local restaurant right next to the water. Away from the commotion at the city center. Was recommended to me by my local friend who lives in Venice. Food was amazing.,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38sFVYhyHUyVQF5JN5EgnxLaxvbURcDI0vffH6jJLfIOy3v9Ip1305gBfrDcTeE9s-cjbQD3y7VK-hyWSqA4ZJ-hSn4xWI7TrJjzTYnVRop3yezHM4yECHAVvRJV2vMrXwBr2SqKODjHwrI', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tqlxIbrUbqN0n_TIH69-erJjhQWlFBE-TI-Nbv62siygmO5NVV8bhpSAknhzRrMx21NA3-UpGXEkGsE-6Fq0_N2NwJeOtHwGy_6NFv5X3hVLeAVDMD_5ecOjiqZaPsYOK5lpVv1s9XX8Mk', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38saVDit-vyHeKrEYOuYK-ST4s3zxAcWMGSjPOLZtaHsSm_Ol2ceyupYdJtHILrSviLB7SLVdQhQLV9sUZR2SSBoovLv8WmgV3lyLhVQ5Bss1CPfckhW-EbuAbILwObNh5EAQTfS6q_d0HjR', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u1SUhVdDLDcBpXlRHFt__JhcGc5BhQCmr2ilTJkhNfKw2Bigbx_-mHphKrEU0lI-eDhuq2K9nwnkGjtzx7C69CBytA8rc-iIVe0NkxsfOAj6PwM1FO4ipfgLcPbQoP3vkz093aEJQoaU8', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uWwr59UbJHGFckV6u1IyjbuHuWv-KuXV6qCmjlmazKbHf4rCUhgBczmhTVdAz-K441vK8x77YbaUKFSRxyy0mdVpi4XtCEn0LNwjNa2Og4ZUq_zhqitKvkbk3kfIucqQBPjVrm3WRxnsib']",,True
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,"{'latitude': 45.4457715, 'longitude': 12.320117}",5.0,3 months ago,,Caryn Suehowicz,"Local fixed menu restaurant that everyone should take the opportunity to experience. All locals and university conference goers hoping to get a seat for lunch, but our party of 21 had a long anticipated reservation. We are so glad we booked that lunch. The pasta was fresh and the sauces were exquisite. The meat options were varied and all were delicious.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38sg0OvtNjyAcpcqtiAUNfWdFx2632kC86pNdE5kOgIUfDSAmHw3aKn_OD2liczwqUzUqIH9qZ5dGXUmrMx40K5JZdwQCjctI7qGy7XVEAMhlK7k8zs5Upr6DUtelk_J8fZowt0DjJ1iSXE'],,True
